row_id,order_id,created_at,item_id,quantity,delivery,cust_id,add_id
1242,ORD_0489,2025-12-03 01:49:00,it030,3,Y,65,289
1243,ORD_0489,2025-12-03 01:49:00,it027,1,Y,65,723
1244,ORD_0489,2025-12-03 01:49:00,it020,2,Y,65,380
1245,ORD_0490,2025-12-03 12:35:00,it025,1,Y,3,735
1246,ORD_0490,2025-12-03 12:35:00,it018,2,N,3,221
1247,ORD_0490,2025-12-03 12:35:00,it024,3,N,3,833
1248,ORD_0491,2025-12-04 12:24:00,it023,2,Y,66,4
1249,ORD_0492,2025-12-05 16:42:00,it019,2,N,45,478
1250,ORD_0492,2025-12-05 16:42:00,it026,3,N,45,69
1251,ORD_0492,2025-12-05 16:42:00,it032,1,Y,45,131
1252,ORD_0492,2025-12-05 16:42:00,it019,2,Y,45,846
1253,ORD_0493,2025-12-06 18:55:00,it006,1,N,35,410
1254,ORD_0493,2025-12-06 18:55:00,it017,1,Y,35,404
1255,ORD_0493,2025-12-06 18:55:00,it024,3,N,35,580
1256,ORD_0494,2025-12-07 21:14:00,it028,3,Y,74,365
1257,ORD_0494,2025-12-07 21:14:00,it019,2,N,74,5
1258,ORD_0494,2025-12-07 21:14:00,it030,2,N,74,330
1259,ORD_0495,2025-12-08 14:53:00,it023,1,N,45,303
1260,ORD_0496,2025-12-09 21:30:00,it026,3,N,1,888
1261,ORD_0496,2025-12-09 21:30:00,it017,3,Y,1,217
1262,ORD_0496,2025-12-09 21:30:00,it023,1,N,1,62
1263,ORD_0496,2025-12-09 21:30:00,it019,1,Y,1,463
1264,ORD_0497,2025-12-10 23:27:00,it006,1,Y,71,734
1265,ORD_0497,2025-12-10 23:27:00,it021,2,Y,71,586
1266,ORD_0497,2025-12-10 23:27:00,it021,1,N,71,771
1267,ORD_0497,2025-12-10 23:27:00,it022,1,Y,71,371
1268,ORD_0498,2025-12-11 23:35:00,it022,3,N,13,625
1269,ORD_0499,2025-12-12 19:49:00,it006,3,N,8,713
1270,ORD_0499,2025-12-12 19:49:00,it021,1,N,8,755
1271,ORD_0499,2025-12-12 19:49:00,it017,3,N,8,482
1272,ORD_0500,2025-12-13 12:34:00,it011,3,Y,4,479
1273,ORD_0500,2025-12-13 12:34:00,it027,2,N,4,186
1274,ORD_0500,2025-12-13 12:34:00,it022,2,N,4,299
1275,ORD_0500,2025-12-13 12:34:00,it018,1,N,4,739
1276,ORD_0501,2025-12-14 22:22:00,it018,1,N,59,639
1277,ORD_0501,2025-12-14 22:22:00,it023,3,Y,59,430
1278,ORD_0502,2025-12-15 14:24:00,it026,2,N,4,594
1279,ORD_0502,2025-12-15 14:24:00,it025,3,N,4,323
1280,ORD_0503,2025-12-16 15:05:00,it031,3,Y,64,881
1281,ORD_0503,2025-12-16 15:05:00,it010,3,N,64,171
1282,ORD_0503,2025-12-16 15:05:00,it015,2,Y,64,361
1283,ORD_0503,2025-12-16 15:05:00,it023,3,Y,64,838
1284,ORD_0504,2025-12-17 17:36:00,it025,1,Y,4,647
1285,ORD_0505,2025-12-18 19:10:00,it025,1,N,72,7
1286,ORD_0506,2025-12-19 22:48:00,it027,2,Y,98,603
1287,ORD_0507,2025-12-20 16:24:00,it027,2,N,58,707
1288,ORD_0507,2025-12-20 16:24:00,it030,1,Y,58,730
1289,ORD_0508,2025-12-22 00:35:00,it012,2,Y,4,697
1290,ORD_0509,2025-12-22 15:10:00,it015,3,N,52,727
1291,ORD_0510,2025-12-23 22:54:00,it012,3,Y,90,761
1292,ORD_0510,2025-12-23 22:54:00,it005,3,N,90,871
1293,ORD_0510,2025-12-23 22:54:00,it017,2,Y,90,315
1294,ORD_0511,2025-12-25 00:12:00,it012,2,N,85,723
1295,ORD_0511,2025-12-25 00:12:00,it013,1,N,85,491
1296,ORD_0511,2025-12-25 00:12:00,it029,1,N,85,743
1297,ORD_0511,2025-12-25 00:12:00,it018,3,N,85,365
1298,ORD_0512,2025-12-25 13:18:00,it023,1,Y,73,179
1299,ORD_0512,2025-12-25 13:18:00,it013,3,Y,73,139
1300,ORD_0513,2025-12-27 00:04:00,it016,3,Y,86,434
1301,ORD_0513,2025-12-27 00:04:00,it032,2,Y,86,744
1302,ORD_0513,2025-12-27 00:04:00,it023,3,N,86,816
1303,ORD_0514,2025-12-27 13:47:00,it031,3,N,26,836
1304,ORD_0514,2025-12-27 13:47:00,it013,3,N,26,101
1305,ORD_0515,2025-12-28 20:22:00,it031,1,Y,55,320
1306,ORD_0515,2025-12-28 20:22:00,it020,2,N,55,126
1307,ORD_0515,2025-12-28 20:22:00,it029,3,N,55,724
1308,ORD_0515,2025-12-28 20:22:00,it018,2,Y,55,206
1309,ORD_0516,2025-12-29 14:21:00,it018,3,Y,45,74
1310,ORD_0517,2025-12-31 00:07:00,it025,3,N,99,252
1311,ORD_0517,2025-12-31 00:07:00,it021,2,N,99,369
1312,ORD_0517,2025-12-31 00:07:00,it019,2,Y,99,280
1313,ORD_0517,2025-12-31 00:07:00,it032,3,Y,99,96
1314,ORD_0518,2025-12-31 16:17:00,it019,1,Y,63,851
1315,ORD_0518,2025-12-31 16:17:00,it021,3,Y,63,26
1316,ORD_0518,2025-12-31 16:17:00,it023,3,Y,63,497
1317,ORD_0519,2026-01-02 00:55:00,it029,1,N,93,95
1318,ORD_0519,2026-01-02 00:55:00,it017,2,N,93,387
1319,ORD_0519,2026-01-02 00:55:00,it027,3,Y,93,586
1320,ORD_0520,2026-01-02 18:59:00,it004,1,N,28,492
1321,ORD_0520,2026-01-02 18:59:00,it001,3,N,28,249
1322,ORD_0520,2026-01-02 18:59:00,it032,1,Y,28,53
1323,ORD_0520,2026-01-02 18:59:00,it017,3,Y,28,296
1324,ORD_0521,2026-01-03 17:07:00,it015,1,N,74,646
1325,ORD_0522,2026-01-04 23:31:00,it030,3,Y,75,691
1326,ORD_0522,2026-01-04 23:31:00,it022,1,N,75,34
1327,ORD_0522,2026-01-04 23:31:00,it025,2,Y,75,250
1328,ORD_0523,2026-01-05 23:45:00,it017,2,N,82,37
1329,ORD_0524,2026-01-06 22:46:00,it022,1,Y,33,48
1330,ORD_0524,2026-01-06 22:46:00,it031,1,Y,33,131
1331,ORD_0525,2026-01-07 16:38:00,it019,1,Y,41,589
1332,ORD_0526,2026-01-08 14:32:00,it022,2,Y,93,512
1333,ORD_0526,2026-01-08 14:32:00,it007,1,N,93,343
1334,ORD_0527,2026-01-09 16:35:00,it031,2,Y,71,763
1335,ORD_0528,2026-01-10 20:19:00,it024,1,Y,73,414
1336,ORD_0528,2026-01-10 20:19:00,it028,1,Y,73,634
1337,ORD_0528,2026-01-10 20:19:00,it022,2,N,73,833
1338,ORD_0528,2026-01-10 20:19:00,it023,3,N,73,850
1339,ORD_0529,2026-01-12 01:18:00,it019,2,N,92,83
1340,ORD_0529,2026-01-12 01:18:00,it028,3,Y,92,157
1341,ORD_0529,2026-01-12 01:18:00,it032,3,Y,92,346
1342,ORD_0530,2026-01-12 17:44:00,it020,1,Y,57,23
1343,ORD_0530,2026-01-12 17:44:00,it017,1,N,57,881
1344,ORD_0530,2026-01-12 17:44:00,it017,1,N,57,748
1345,ORD_0530,2026-01-12 17:44:00,it019,1,N,57,420
1346,ORD_0531,2026-01-13 23:24:00,it004,3,N,29,834
1347,ORD_0532,2026-01-15 01:23:00,it031,2,N,36,858
1348,ORD_0532,2026-01-15 01:23:00,it017,1,N,36,407
1349,ORD_0533,2026-01-15 17:14:00,it026,3,Y,77,223
1350,ORD_0533,2026-01-15 17:14:00,it006,3,N,77,735
1351,ORD_0533,2026-01-15 17:14:00,it021,2,N,77,517
1352,ORD_0533,2026-01-15 17:14:00,it027,3,Y,77,471
1353,ORD_0534,2026-01-16 12:48:00,it001,2,N,54,614
1354,ORD_0534,2026-01-16 12:48:00,it019,2,Y,54,845
1355,ORD_0534,2026-01-16 12:48:00,it007,1,N,54,278
1356,ORD_0534,2026-01-16 12:48:00,it021,2,Y,54,581
1357,ORD_0535,2026-01-17 12:47:00,it009,1,Y,47,868
1358,ORD_0536,2026-01-18 15:42:00,it008,1,Y,91,331
1359,ORD_0536,2026-01-18 15:42:00,it013,3,N,91,579
1360,ORD_0536,2026-01-18 15:42:00,it023,3,N,91,159
1361,ORD_0536,2026-01-18 15:42:00,it025,3,Y,91,252
1362,ORD_0537,2026-01-19 17:44:00,it018,3,N,89,867
1363,ORD_0538,2026-01-21 00:22:00,it002,2,Y,50,673
1364,ORD_0538,2026-01-21 00:22:00,it030,2,N,50,880
1365,ORD_0538,2026-01-21 00:22:00,it022,3,Y,50,791
1366,ORD_0538,2026-01-21 00:22:00,it009,1,Y,50,860
1367,ORD_0539,2026-01-22 01:43:00,it023,2,Y,4,775
1368,ORD_0539,2026-01-22 01:43:00,it019,2,N,4,677
1369,ORD_0539,2026-01-22 01:43:00,it017,2,Y,4,77
1370,ORD_0540,2026-01-22 16:26:00,it023,3,Y,50,724
1371,ORD_0541,2026-01-23 19:36:00,it022,2,Y,90,466
1372,ORD_0541,2026-01-23 19:36:00,it002,1,N,90,443
1373,ORD_0541,2026-01-23 19:36:00,it024,3,N,90,518
1374,ORD_0542,2026-01-24 19:55:00,it021,1,Y,59,3
1375,ORD_0542,2026-01-24 19:55:00,it021,1,N,59,521
1376,ORD_0542,2026-01-24 19:55:00,it010,1,N,59,23
1377,ORD_0543,2026-01-25 20:54:00,it027,1,N,100,417
1378,ORD_0544,2026-01-26 19:15:00,it024,1,N,45,800
1379,ORD_0544,2026-01-26 19:15:00,it022,2,N,45,32
1380,ORD_0544,2026-01-26 19:15:00,it018,1,Y,45,569
1381,ORD_0545,2026-01-27 23:33:00,it024,1,Y,79,845
1382,ORD_0546,2026-01-28 21:11:00,it010,2,N,74,819
1383,ORD_0546,2026-01-28 21:11:00,it010,1,N,74,79
1384,ORD_0546,2026-01-28 21:11:00,it015,1,Y,74,553
1385,ORD_0547,2026-01-29 21:55:00,it017,1,N,90,509
1386,ORD_0548,2026-01-30 14:03:00,it005,1,N,39,256
1387,ORD_0549,2026-01-31 20:54:00,it027,2,N,37,380
1388,ORD_0549,2026-01-31 20:54:00,it023,3,N,37,15
1389,ORD_0549,2026-01-31 20:54:00,it021,1,Y,37,854
1390,ORD_0549,2026-01-31 20:54:00,it012,3,N,37,352
1391,ORD_0550,2026-02-01 19:08:00,it022,3,N,32,199
1392,ORD_0550,2026-02-01 19:08:00,it008,3,Y,32,306
1393,ORD_0551,2026-02-02 20:06:00,it012,2,N,25,288
1394,ORD_0551,2026-02-02 20:06:00,it015,2,Y,25,737
1395,ORD_0551,2026-02-02 20:06:00,it018,2,Y,25,217
1396,ORD_0551,2026-02-02 20:06:00,it024,1,N,25,821
1397,ORD_0552,2026-02-03 16:09:00,it027,2,Y,16,101
1398,ORD_0552,2026-02-03 16:09:00,it020,1,N,16,20
1399,ORD_0552,2026-02-03 16:09:00,it019,2,Y,16,227
1400,ORD_0552,2026-02-03 16:09:00,it025,2,Y,16,377
1401,ORD_0553,2026-02-04 16:22:00,it031,2,Y,18,405
1402,ORD_0553,2026-02-04 16:22:00,it014,3,Y,18,122
1403,ORD_0554,2026-02-05 22:35:00,it018,2,N,13,7
1404,ORD_0555,2026-02-06 20:49:00,it018,2,Y,46,501
1405,ORD_0556,2026-02-07 20:16:00,it019,1,N,87,149
1406,ORD_0557,2026-02-08 13:51:00,it031,2,N,89,385
1407,ORD_0557,2026-02-08 13:51:00,it017,2,Y,89,139
1408,ORD_0557,2026-02-08 13:51:00,it023,1,N,89,593
1409,ORD_0558,2026-02-09 16:09:00,it023,3,Y,46,82
1410,ORD_0559,2026-02-10 20:03:00,it026,3,N,59,647
1411,ORD_0559,2026-02-10 20:03:00,it005,1,Y,59,691
1412,ORD_0559,2026-02-10 20:03:00,it005,3,N,59,488
1413,ORD_0559,2026-02-10 20:03:00,it011,3,N,59,663
1414,ORD_0560,2026-02-11 22:10:00,it024,2,Y,89,85
1415,ORD_0560,2026-02-11 22:10:00,it022,1,N,89,838
1416,ORD_0561,2026-02-12 21:40:00,it020,1,Y,87,894
1417,ORD_0562,2026-02-13 22:15:00,it022,2,N,21,188
1418,ORD_0562,2026-02-13 22:15:00,it017,1,N,21,683
1419,ORD_0562,2026-02-13 22:15:00,it028,2,N,21,583
1420,ORD_0562,2026-02-13 22:15:00,it031,1,N,21,773
1421,ORD_0563,2026-02-14 18:36:00,it019,2,Y,16,827
1422,ORD_0564,2026-02-15 13:31:00,it028,2,N,59,546
1423,ORD_0564,2026-02-15 13:31:00,it023,1,N,59,416
1424,ORD_0564,2026-02-15 13:31:00,it032,2,N,59,523
1425,ORD_0565,2026-02-16 17:39:00,it032,1,Y,69,757
1426,ORD_0566,2026-02-17 12:13:00,it019,2,Y,25,293
1427,ORD_0566,2026-02-17 12:13:00,it017,3,Y,25,308
1428,ORD_0567,2026-02-18 17:45:00,it027,3,N,94,205
1429,ORD_0567,2026-02-18 17:45:00,it023,3,N,94,499
1430,ORD_0567,2026-02-18 17:45:00,it024,1,Y,94,455
1431,ORD_0567,2026-02-18 17:45:00,it009,2,Y,94,208
1432,ORD_0568,2026-02-19 21:32:00,it020,3,N,87,23
1433,ORD_0568,2026-02-19 21:32:00,it023,2,N,87,791
1434,ORD_0569,2026-02-20 22:12:00,it021,1,Y,89,339
1435,ORD_0569,2026-02-20 22:12:00,it018,3,N,89,781
1436,ORD_0569,2026-02-20 22:12:00,it017,2,N,89,581
1437,ORD_0569,2026-02-20 22:12:00,it020,2,N,89,621
1438,ORD_0570,2026-02-21 19:33:00,it017,2,Y,85,62
1439,ORD_0571,2026-02-22 18:08:00,it029,1,Y,53,158
1440,ORD_0571,2026-02-22 18:08:00,it004,3,N,53,390
1441,ORD_0571,2026-02-22 18:08:00,it020,2,N,53,360
1442,ORD_0571,2026-02-22 18:08:00,it021,2,Y,53,534
1443,ORD_0572,2026-02-23 18:54:00,it020,2,Y,63,109
1444,ORD_0573,2026-02-24 17:18:00,it019,2,N,41,675
1445,ORD_0573,2026-02-24 17:18:00,it024,2,Y,41,558
1446,ORD_0573,2026-02-24 17:18:00,it011,2,Y,41,383
1447,ORD_0573,2026-02-24 17:18:00,it032,2,Y,41,679
1448,ORD_0574,2026-02-25 23:15:00,it031,2,N,85,71
1449,ORD_0574,2026-02-25 23:15:00,it017,3,N,85,209
1450,ORD_0574,2026-02-25 23:15:00,it012,2,N,85,561
1451,ORD_0575,2026-02-26 18:30:00,it019,2,Y,94,244
1452,ORD_0576,2026-02-27 14:22:00,it027,3,N,84,783
1453,ORD_0577,2026-02-28 17:26:00,it027,3,Y,40,8
1454,ORD_0577,2026-02-28 17:26:00,it031,1,N,40,143
1455,ORD_0578,2026-03-01 22:30:00,it032,1,N,11,123
1456,ORD_0578,2026-03-01 22:30:00,it019,2,Y,11,694
1457,ORD_0579,2026-03-02 21:17:00,it030,2,N,59,416
1458,ORD_0580,2026-03-03 23:30:00,it012,2,Y,99,431
1459,ORD_0580,2026-03-03 23:30:00,it018,3,Y,99,778
1460,ORD_0580,2026-03-03 23:30:00,it022,3,N,99,200
1461,ORD_0580,2026-03-03 23:30:00,it019,1,Y,99,629
1462,ORD_0581,2026-03-04 18:32:00,it003,1,N,66,725
1463,ORD_0582,2026-03-05 18:32:00,it020,3,Y,85,685
1464,ORD_0583,2026-03-06 18:40:00,it010,1,N,19,648
1465,ORD_0583,2026-03-06 18:40:00,it022,2,Y,19,614
1466,ORD_0584,2026-03-07 17:24:00,it023,3,N,95,685
1467,ORD_0584,2026-03-07 17:24:00,it015,3,N,95,433
1468,ORD_0585,2026-03-08 22:33:00,it023,1,N,1,898
1469,ORD_0585,2026-03-08 22:33:00,it025,2,N,1,808
1470,ORD_0586,2026-03-09 13:41:00,it007,3,N,19,533
1471,ORD_0586,2026-03-09 13:41:00,it028,3,Y,19,831
1472,ORD_0587,2026-03-10 17:35:00,it019,1,N,48,556
1473,ORD_0588,2026-03-12 00:14:00,it009,3,N,44,427
1474,ORD_0589,2026-03-13 01:41:00,it024,2,Y,85,75
1475,ORD_0589,2026-03-13 01:41:00,it005,3,N,85,532
1476,ORD_0590,2026-03-14 00:12:00,it018,3,N,78,509
1477,ORD_0591,2026-03-14 15:47:00,it031,3,Y,26,418
1478,ORD_0591,2026-03-14 15:47:00,it004,2,N,26,490
1479,ORD_0591,2026-03-14 15:47:00,it009,3,N,26,620
1480,ORD_0592,2026-03-15 12:55:00,it017,2,Y,33,827
1481,ORD_0592,2026-03-15 12:55:00,it008,3,N,33,87
1482,ORD_0592,2026-03-15 12:55:00,it028,2,Y,33,606
1483,ORD_0593,2026-03-16 18:46:00,it026,2,N,24,564
1484,ORD_0593,2026-03-16 18:46:00,it019,2,Y,24,74
1485,ORD_0593,2026-03-16 18:46:00,it031,2,N,24,617
1486,ORD_0594,2026-03-17 18:47:00,it025,3,N,28,792
1487,ORD_0594,2026-03-17 18:47:00,it029,3,N,28,82
1488,ORD_0595,2026-03-18 20:45:00,it003,2,Y,76,65
1489,ORD_0595,2026-03-18 20:45:00,it030,1,Y,76,657
1490,ORD_0596,2026-03-19 12:57:00,it017,3,N,92,152
1491,ORD_0597,2026-03-20 13:11:00,it019,2,N,63,142
1492,ORD_0597,2026-03-20 13:11:00,it017,2,Y,63,42
1493,ORD_0598,2026-03-21 20:54:00,it032,3,Y,55,682
1494,ORD_0598,2026-03-21 20:54:00,it023,1,N,55,338
1495,ORD_0598,2026-03-21 20:54:00,it029,3,N,55,555
1496,ORD_0598,2026-03-21 20:54:00,it024,3,N,55,312
1497,ORD_0599,2026-03-22 19:26:00,it022,3,N,99,789
1498,ORD_0599,2026-03-22 19:26:00,it022,1,N,99,484
1499,ORD_0599,2026-03-22 19:26:00,it024,2,N,99,221
1500,ORD_0600,2026-03-23 13:05:00,it002,1,N,27,176
1501,ORD_0600,2026-03-23 13:05:00,it011,3,Y,27,544
1502,ORD_0600,2026-03-23 13:05:00,it029,2,Y,27,781
1503,ORD_0601,2026-03-24 21:46:00,it021,3,Y,61,64
1504,ORD_0601,2026-03-24 21:46:00,it031,3,N,61,145
1505,ORD_0602,2026-03-26 01:08:00,it017,2,Y,70,673
1506,ORD_0603,2026-03-26 17:36:00,it020,1,N,13,836
1507,ORD_0603,2026-03-26 17:36:00,it022,3,Y,13,114
1508,ORD_0603,2026-03-26 17:36:00,it020,3,Y,13,844
1509,ORD_0604,2026-03-27 15:00:00,it027,2,N,94,204
1510,ORD_0604,2026-03-27 15:00:00,it023,2,Y,94,705
1511,ORD_0604,2026-03-27 15:00:00,it010,1,Y,94,598
1512,ORD_0604,2026-03-27 15:00:00,it002,2,Y,94,541
1513,ORD_0605,2026-03-29 01:57:00,it009,3,N,66,401
1514,ORD_0605,2026-03-29 01:57:00,it030,3,Y,66,779
1515,ORD_0606,2026-03-29 18:42:00,it019,3,Y,44,315
1516,ORD_0606,2026-03-29 18:42:00,it018,2,Y,44,692
1517,ORD_0606,2026-03-29 18:42:00,it026,2,Y,44,729
1518,ORD_0606,2026-03-29 18:42:00,it013,1,Y,44,633
1519,ORD_0607,2026-03-30 13:41:00,it017,3,N,8,299
1520,ORD_0607,2026-03-30 13:41:00,it017,2,Y,8,482
1521,ORD_0607,2026-03-30 13:41:00,it019,2,N,8,375
1522,ORD_0608,2026-03-31 16:29:00,it028,2,Y,13,462
1523,ORD_0608,2026-03-31 16:29:00,it020,1,Y,13,328
1524,ORD_0608,2026-03-31 16:29:00,it019,2,N,13,230
1525,ORD_0609,2026-04-01 15:28:00,it011,1,N,72,280
1526,ORD_0609,2026-04-01 15:28:00,it022,2,Y,72,452
1527,ORD_0609,2026-04-01 15:28:00,it012,1,N,72,445
1528,ORD_0609,2026-04-01 15:28:00,it002,1,Y,72,160
1529,ORD_0610,2026-04-02 13:35:00,it020,1,N,9,653
1530,ORD_0611,2026-04-03 12:55:00,it002,1,Y,32,250
1531,ORD_0611,2026-04-03 12:55:00,it025,1,Y,32,850
1532,ORD_0611,2026-04-03 12:55:00,it032,2,Y,32,549
1533,ORD_0611,2026-04-03 12:55:00,it007,2,Y,32,619
1534,ORD_0612,2026-04-04 23:37:00,it013,3,N,8,227
1535,ORD_0612,2026-04-04 23:37:00,it007,2,Y,8,177
1536,ORD_0613,2026-04-05 18:46:00,it026,3,N,73,663
1537,ORD_0614,2026-04-06 23:24:00,it009,1,N,52,9
1538,ORD_0615,2026-04-07 12:59:00,it023,1,Y,1,464
1539,ORD_0615,2026-04-07 12:59:00,it010,2,N,1,372
1540,ORD_0615,2026-04-07 12:59:00,it021,1,N,1,6
1541,ORD_0616,2026-04-08 22:14:00,it028,1,N,90,410
1542,ORD_0617,2026-04-09 15:09:00,it018,2,Y,99,73
1543,ORD_0617,2026-04-09 15:09:00,it024,2,N,99,806
1544,ORD_0617,2026-04-09 15:09:00,it029,1,Y,99,222
1545,ORD_0617,2026-04-09 15:09:00,it012,2,Y,99,469
1546,ORD_0618,2026-04-10 18:39:00,it031,1,N,26,564
1547,ORD_0618,2026-04-10 18:39:00,it020,2,Y,26,861
1548,ORD_0618,2026-04-10 18:39:00,it022,3,Y,26,115
1549,ORD_0619,2026-04-12 01:55:00,it019,1,N,99,51
1550,ORD_0619,2026-04-12 01:55:00,it018,3,Y,99,494
1551,ORD_0619,2026-04-12 01:55:00,it028,3,Y,99,706
1552,ORD_0620,2026-04-12 12:41:00,it017,1,Y,45,285
1553,ORD_0620,2026-04-12 12:41:00,it024,3,N,45,639
1554,ORD_0620,2026-04-12 12:41:00,it026,2,N,45,538
1555,ORD_0620,2026-04-12 12:41:00,it019,1,Y,45,20
1556,ORD_0621,2026-04-13 15:46:00,it007,2,Y,78,714
1557,ORD_0621,2026-04-13 15:46:00,it020,2,N,78,623
1558,ORD_0621,2026-04-13 15:46:00,it013,1,Y,78,610
1559,ORD_0621,2026-04-13 15:46:00,it003,2,Y,78,504
1560,ORD_0622,2026-04-14 18:55:00,it022,3,N,47,840
1561,ORD_0622,2026-04-14 18:55:00,it021,2,Y,47,615
1562,ORD_0622,2026-04-14 18:55:00,it017,3,N,47,274
1563,ORD_0622,2026-04-14 18:55:00,it029,3,Y,47,117
1564,ORD_0623,2026-04-15 16:38:00,it022,1,N,16,795
1565,ORD_0624,2026-04-16 13:41:00,it023,1,Y,46,740
1566,ORD_0624,2026-04-16 13:41:00,it005,2,Y,46,124
1567,ORD_0624,2026-04-16 13:41:00,it019,3,N,46,852
1568,ORD_0625,2026-04-17 19:32:00,it017,1,N,5,612
1569,ORD_0626,2026-04-18 13:42:00,it023,1,N,34,746
1570,ORD_0627,2026-04-19 13:20:00,it019,2,N,40,520
1571,ORD_0628,2026-04-21 00:49:00,it003,3,N,80,297
1572,ORD_0628,2026-04-21 00:49:00,it017,3,Y,80,189
1573,ORD_0628,2026-04-21 00:49:00,it006,1,Y,80,661
1574,ORD_0628,2026-04-21 00:49:00,it026,3,Y,80,123
1575,ORD_0629,2026-04-21 21:57:00,it021,2,N,8,197
1576,ORD_0629,2026-04-21 21:57:00,it004,3,Y,8,344
1577,ORD_0629,2026-04-21 21:57:00,it019,2,Y,8,714
1578,ORD_0630,2026-04-22 12:47:00,it020,3,Y,75,27
1579,ORD_0630,2026-04-22 12:47:00,it023,2,N,75,95
1580,ORD_0631,2026-04-23 16:40:00,it003,3,Y,72,855
1581,ORD_0631,2026-04-23 16:40:00,it027,3,N,72,239
1582,ORD_0631,2026-04-23 16:40:00,it017,1,N,72,391
1583,ORD_0632,2026-04-24 12:04:00,it029,3,N,71,794
1584,ORD_0632,2026-04-24 12:04:00,it019,1,N,71,213
1585,ORD_0632,2026-04-24 12:04:00,it019,2,N,71,689
1586,ORD_0633,2026-04-25 14:41:00,it008,3,N,57,290
1587,ORD_0633,2026-04-25 14:41:00,it011,3,N,57,623
1588,ORD_0633,2026-04-25 14:41:00,it020,3,N,57,351
1589,ORD_0634,2026-04-26 15:15:00,it013,1,N,59,636
1590,ORD_0634,2026-04-26 15:15:00,it032,2,N,59,467
1591,ORD_0634,2026-04-26 15:15:00,it022,1,N,59,291
1592,ORD_0634,2026-04-26 15:15:00,it010,1,Y,59,4
1593,ORD_0635,2026-04-27 19:29:00,it021,1,Y,83,393
1594,ORD_0635,2026-04-27 19:29:00,it026,2,N,83,849
1595,ORD_0636,2026-04-28 17:10:00,it012,2,Y,58,496
1596,ORD_0636,2026-04-28 17:10:00,it019,3,N,58,19
1597,ORD_0637,2026-04-29 13:08:00,it029,3,N,48,778
1598,ORD_0637,2026-04-29 13:08:00,it006,1,Y,48,551
1599,ORD_0637,2026-04-29 13:08:00,it026,3,Y,48,339
1600,ORD_0638,2026-04-30 14:24:00,it020,3,N,53,86
1601,ORD_0638,2026-04-30 14:24:00,it013,2,N,53,226
1602,ORD_0639,2026-05-01 19:45:00,it022,2,N,56,536
1603,ORD_0640,2026-05-02 12:11:00,it016,2,N,5,472
1604,ORD_0640,2026-05-02 12:11:00,it018,2,N,5,90
1605,ORD_0640,2026-05-02 12:11:00,it024,3,Y,5,238
1606,ORD_0640,2026-05-02 12:11:00,it017,3,N,5,220
1607,ORD_0641,2026-05-03 16:48:00,it032,2,N,23,627
1608,ORD_0641,2026-05-03 16:48:00,it032,3,Y,23,521
1609,ORD_0642,2026-05-04 15:28:00,it032,2,Y,20,315
1610,ORD_0642,2026-05-04 15:28:00,it032,2,N,20,288
1611,ORD_0642,2026-05-04 15:28:00,it019,2,N,20,806
1612,ORD_0643,2026-05-05 14:08:00,it027,1,Y,66,807
1613,ORD_0644,2026-05-06 16:33:00,it029,1,N,59,739
1614,ORD_0645,2026-05-07 13:52:00,it008,3,N,59,844
1615,ORD_0645,2026-05-07 13:52:00,it002,2,Y,59,875
1616,ORD_0645,2026-05-07 13:52:00,it019,1,Y,59,421
1617,ORD_0646,2026-05-08 15:20:00,it027,3,N,42,729
1618,ORD_0646,2026-05-08 15:20:00,it031,2,N,42,750
1619,ORD_0646,2026-05-08 15:20:00,it031,2,N,42,481
1620,ORD_0646,2026-05-08 15:20:00,it004,3,Y,42,766
1621,ORD_0647,2026-05-09 14:33:00,it027,1,N,1,56
1622,ORD_0647,2026-05-09 14:33:00,it032,1,N,1,284
1623,ORD_0647,2026-05-09 14:33:00,it009,3,Y,1,708
1624,ORD_0648,2026-05-10 18:57:00,it018,3,Y,35,858
1625,ORD_0648,2026-05-10 18:57:00,it019,2,Y,35,17
1626,ORD_0648,2026-05-10 18:57:00,it029,2,N,35,306
1627,ORD_0648,2026-05-10 18:57:00,it024,2,Y,35,218
1628,ORD_0649,2026-05-11 14:59:00,it023,3,N,36,722
1629,ORD_0649,2026-05-11 14:59:00,it011,3,N,36,653
1630,ORD_0649,2026-05-11 14:59:00,it017,2,N,36,200
1631,ORD_0649,2026-05-11 14:59:00,it032,1,Y,36,92
1632,ORD_0650,2026-05-12 14:00:00,it017,2,Y,93,560
1633,ORD_0650,2026-05-12 14:00:00,it023,2,N,93,353
1634,ORD_0651,2026-05-13 16:08:00,it010,1,N,57,130
1635,ORD_0652,2026-05-14 15:10:00,it019,1,N,46,741
1636,ORD_0652,2026-05-14 15:10:00,it024,1,Y,46,177
1637,ORD_0653,2026-05-15 22:44:00,it023,2,N,79,243
1638,ORD_0653,2026-05-15 22:44:00,it025,1,N,79,369
1639,ORD_0653,2026-05-15 22:44:00,it004,1,Y,79,194
1640,ORD_0654,2026-05-16 12:11:00,it018,1,Y,86,414
1641,ORD_0654,2026-05-16 12:11:00,it002,1,N,86,656
1642,ORD_0654,2026-05-16 12:11:00,it017,2,N,86,349
1643,ORD_0655,2026-05-17 12:07:00,it017,3,N,26,508
1644,ORD_0655,2026-05-17 12:07:00,it030,1,N,26,855
1645,ORD_0656,2026-05-18 23:32:00,it018,2,Y,22,778
1646,ORD_0657,2026-05-19 13:36:00,it025,3,N,8,90
